year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2011,E,Construction,d_10-19,Activityunit,1245,COUNT
2011,E,Construction,d_10-19,Rollingmeanemployees,16173,COUNT
2011,E,Construction,d_10-19,Salariesandwagespaid,832,DOLLARS(millions)
2011,E,Construction,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,3309,DOLLARS(millions)
2011,E,Construction,d_10-19,Totalincome,3329,DOLLARS(millions)
2011,E,Construction,d_10-19,Totalexpenditure,3219,DOLLARS(millions)
2011,E,Construction,d_10-19,Operatingprofitbeforetax,140,DOLLARS(millions)
2011,E,Construction,d_10-19,Totalassets,1601,DOLLARS(millions)
2011,E,Construction,d_10-19,Fixedtangibleassets,293,DOLLARS(millions)
2011,E,Construction,e_20-49,Activityunit,522,COUNT
2011,E,Construction,e_20-49,Rollingmeanemployees,15843,COUNT
2011,E,Construction,e_20-49,Salariesandwagespaid,806,DOLLARS(millions)
2011,E,Construction,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,3530,DOLLARS(millions)
2011,E,Construction,e_20-49,Totalincome,3550,DOLLARS(millions)
2011,E,Construction,e_20-49,Totalexpenditure,3473,DOLLARS(millions)
2011,E,Construction,e_20-49,Operatingprofitbeforetax,137,DOLLARS(millions)
2011,E,Construction,e_20-49,Totalassets,1658,DOLLARS(millions)
2011,E,Construction,e_20-49,Fixedtangibleassets,445,DOLLARS(millions)
2011,E,Construction,f_50-99,Activityunit,132,COUNT
2011,E,Construction,f_50-99,Rollingmeanemployees,8811,COUNT
2011,E,Construction,f_50-99,Salariesandwagespaid,510,DOLLARS(millions)
2011,E,Construction,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,2483,DOLLARS(millions)
2011,E,Construction,f_50-99,Totalincome,2498,DOLLARS(millions)
2011,E,Construction,f_50-99,Totalexpenditure,2429,DOLLARS(millions)
2011,E,Construction,f_50-99,Operatingprofitbeforetax,115,DOLLARS(millions)
2011,E,Construction,f_50-99,Totalassets,1381,DOLLARS(millions)
2011,E,Construction,f_50-99,Fixedtangibleassets,293,DOLLARS(millions)
2011,E,Construction,g_100-199,Activityunit,45,COUNT
2011,E,Construction,g_100-199,Rollingmeanemployees,5658,COUNT
2011,E,Construction,g_100-199,Salariesandwagespaid,367,DOLLARS(millions)
2011,E,Construction,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,1864,DOLLARS(millions)
2011,E,Construction,g_100-199,Totalincome,1872,DOLLARS(millions)
2011,E,Construction,g_100-199,Totalexpenditure,1750,DOLLARS(millions)
2011,E,Construction,g_100-199,Operatingprofitbeforetax,125,DOLLARS(millions)
2011,E,Construction,g_100-199,Totalassets,1268,DOLLARS(millions)
2011,E,Construction,g_100-199,Fixedtangibleassets,462,DOLLARS(millions)
2011,E,Construction,h_200+,Activityunit,39,COUNT
2011,E,Construction,h_200+,Rollingmeanemployees,22215,COUNT
2011,E,Construction,h_200+,Salariesandwagespaid,1522,DOLLARS(millions)
2011,E,Construction,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,6457,DOLLARS(millions)
2011,E,Construction,h_200+,Totalincome,6579,DOLLARS(millions)
2011,E,Construction,h_200+,Totalexpenditure,6294,DOLLARS(millions)
2011,E,Construction,h_200+,Operatingprofitbeforetax,330,DOLLARS(millions)
2011,E,Construction,h_200+,Totalassets,3755,DOLLARS(millions)
2011,E,Construction,h_200+,Fixedtangibleassets,624,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Activityunit,49938,COUNT
2011,E,Construction,i_Industry_Total,Rollingmeanemployees,114027,COUNT
2011,E,Construction,i_Industry_Total,Salariesandwagespaid,6947,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,32224,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Totalincome,32500,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Totalexpenditure,30737,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Operatingprofitbeforetax,1849,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Totalassets,20602,DOLLARS(millions)
2011,E,Construction,i_Industry_Total,Fixedtangibleassets,5278,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Activityunit,7896,COUNT
2011,F,WholesaleTrade,a_0,Rollingmeanemployees,0,COUNT
2011,F,WholesaleTrade,a_0,Salariesandwagespaid,247,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,6687,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Totalincome,6809,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Totalexpenditure,6564,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Operatingprofitbeforetax,184,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Totalassets,3348,DOLLARS(millions)
2011,F,WholesaleTrade,a_0,Fixedtangibleassets,609,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Activityunit,6009,COUNT
2011,F,WholesaleTrade,b_1-5,Rollingmeanemployees,13263,COUNT
2011,F,WholesaleTrade,b_1-5,Salariesandwagespaid,725,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,8561,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Totalincome,8617,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Totalexpenditure,8219,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Operatingprofitbeforetax,479,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Totalassets,4192,DOLLARS(millions)
2011,F,WholesaleTrade,b_1-5,Fixedtangibleassets,513,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Activityunit,1107,COUNT
2011,F,WholesaleTrade,c_6-9,Rollingmeanemployees,7977,COUNT
2011,F,WholesaleTrade,c_6-9,Salariesandwagespaid,399,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,4162,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Totalincome,4195,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Totalexpenditure,4000,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Operatingprofitbeforetax,259,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Totalassets,1983,DOLLARS(millions)
2011,F,WholesaleTrade,c_6-9,Fixedtangibleassets,226,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Activityunit,978,COUNT
2011,F,WholesaleTrade,d_10-19,Rollingmeanemployees,13197,COUNT
2011,F,WholesaleTrade,d_10-19,Salariesandwagespaid,702,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,7999,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Totalincome,8044,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Totalexpenditure,7951,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Operatingprofitbeforetax,391,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Totalassets,3524,DOLLARS(millions)
2011,F,WholesaleTrade,d_10-19,Fixedtangibleassets,286,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Activityunit,561,COUNT
2011,F,WholesaleTrade,e_20-49,Rollingmeanemployees,16770,COUNT
2011,F,WholesaleTrade,e_20-49,Salariesandwagespaid,986,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,10457,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Totalincome,10539,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Totalexpenditure,10140,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Operatingprofitbeforetax,536,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Totalassets,5584,DOLLARS(millions)
2011,F,WholesaleTrade,e_20-49,Fixedtangibleassets,551,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Activityunit,195,COUNT
2011,F,WholesaleTrade,f_50-99,Rollingmeanemployees,12966,COUNT
2011,F,WholesaleTrade,f_50-99,Salariesandwagespaid,769,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,8637,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Totalincome,8759,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Totalexpenditure,8540,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Operatingprofitbeforetax,398,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Totalassets,4980,DOLLARS(millions)
2011,F,WholesaleTrade,f_50-99,Fixedtangibleassets,428,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Activityunit,60,COUNT
2011,F,WholesaleTrade,g_100-199,Rollingmeanemployees,8424,COUNT
2011,F,WholesaleTrade,g_100-199,Salariesandwagespaid,532,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,6995,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Totalincome,7085,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Totalexpenditure,6670,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Operatingprofitbeforetax,509,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Totalassets,3566,DOLLARS(millions)
2011,F,WholesaleTrade,g_100-199,Fixedtangibleassets,329,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Activityunit,57,COUNT
2011,F,WholesaleTrade,h_200+,Rollingmeanemployees,24741,COUNT
2011,F,WholesaleTrade,h_200+,Salariesandwagespaid,1335,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,23864,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Totalincome,23991,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Totalexpenditure,23752,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Operatingprofitbeforetax,409,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Totalassets,8344,DOLLARS(millions)
2011,F,WholesaleTrade,h_200+,Fixedtangibleassets,1116,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Activityunit,16869,COUNT
2011,F,WholesaleTrade,i_Industry_Total,Rollingmeanemployees,97341,COUNT
2011,F,WholesaleTrade,i_Industry_Total,Salariesandwagespaid,5695,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,77361,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Totalincome,78040,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Totalexpenditure,75835,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Operatingprofitbeforetax,3164,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Totalassets,35521,DOLLARS(millions)
2011,F,WholesaleTrade,i_Industry_Total,Fixedtangibleassets,4058,DOLLARS(millions)
2011,G,RetailTrade,a_0,Activityunit,10881,COUNT
2011,G,RetailTrade,a_0,Rollingmeanemployees,0,COUNT
2011,G,RetailTrade,a_0,Salariesandwagespaid,183,DOLLARS(millions)
2011,G,RetailTrade,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,2876,DOLLARS(millions)
2011,G,RetailTrade,a_0,Totalincome,2894,DOLLARS(millions)
2011,G,RetailTrade,a_0,Totalexpenditure,2813,DOLLARS(millions)
2011,G,RetailTrade,a_0,Operatingprofitbeforetax,93,DOLLARS(millions)
2011,G,RetailTrade,a_0,Totalassets,1773,DOLLARS(millions)
2011,G,RetailTrade,a_0,Fixedtangibleassets,583,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Activityunit,10479,COUNT
2011,G,RetailTrade,b_1-5,Rollingmeanemployees,23283,COUNT
2011,G,RetailTrade,b_1-5,Salariesandwagespaid,698,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,6588,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Totalincome,6612,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Totalexpenditure,6387,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Operatingprofitbeforetax,236,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Totalassets,2829,DOLLARS(millions)
2011,G,RetailTrade,b_1-5,Fixedtangibleassets,587,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Activityunit,2109,COUNT
2011,G,RetailTrade,c_6-9,Rollingmeanemployees,14955,COUNT
2011,G,RetailTrade,c_6-9,Salariesandwagespaid,470,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,3422,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Totalincome,3436,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Totalexpenditure,3336,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Operatingprofitbeforetax,97,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Totalassets,1287,DOLLARS(millions)
2011,G,RetailTrade,c_6-9,Fixedtangibleassets,205,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Activityunit,1551,COUNT
2011,G,RetailTrade,d_10-19,Rollingmeanemployees,20532,COUNT
2011,G,RetailTrade,d_10-19,Salariesandwagespaid,654,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,5579,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Totalincome,5605,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Totalexpenditure,5536,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Operatingprofitbeforetax,57,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Totalassets,1711,DOLLARS(millions)
2011,G,RetailTrade,d_10-19,Fixedtangibleassets,250,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Activityunit,513,COUNT
2011,G,RetailTrade,e_20-49,Rollingmeanemployees,14346,COUNT
2011,G,RetailTrade,e_20-49,Salariesandwagespaid,515,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,4275,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Totalincome,4294,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Totalexpenditure,4256,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Operatingprofitbeforetax,73,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Totalassets,1317,DOLLARS(millions)
2011,G,RetailTrade,e_20-49,Fixedtangibleassets,282,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Activityunit,204,COUNT
2011,G,RetailTrade,f_50-99,Rollingmeanemployees,14229,COUNT
2011,G,RetailTrade,f_50-99,Salariesandwagespaid,460,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,4673,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Totalincome,4700,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Totalexpenditure,4626,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Operatingprofitbeforetax,76,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Totalassets,1212,DOLLARS(millions)
2011,G,RetailTrade,f_50-99,Fixedtangibleassets,196,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Activityunit,162,COUNT
2011,G,RetailTrade,g_100-199,Rollingmeanemployees,22755,COUNT
2011,G,RetailTrade,g_100-199,Salariesandwagespaid,627,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,6083,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Totalincome,6120,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Totalexpenditure,5999,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Operatingprofitbeforetax,142,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Totalassets,1812,DOLLARS(millions)
2011,G,RetailTrade,g_100-199,Fixedtangibleassets,387,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Activityunit,126,COUNT
2011,G,RetailTrade,h_200+,Rollingmeanemployees,80130,COUNT
2011,G,RetailTrade,h_200+,Salariesandwagespaid,2323,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,20727,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Totalincome,20966,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Totalexpenditure,20156,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Operatingprofitbeforetax,869,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Totalassets,9129,DOLLARS(millions)
2011,G,RetailTrade,h_200+,Fixedtangibleassets,2361,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Activityunit,26025,COUNT
2011,G,RetailTrade,i_Industry_Total,Rollingmeanemployees,190230,COUNT
2011,G,RetailTrade,i_Industry_Total,Salariesandwagespaid,5930,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,54221,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Totalincome,54627,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Totalexpenditure,53109,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Operatingprofitbeforetax,1644,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Totalassets,21069,DOLLARS(millions)
2011,G,RetailTrade,i_Industry_Total,Fixedtangibleassets,4853,DOLLARS(millions)
2011,H,Accommodation,a_0,Activityunit,5343,COUNT
2011,H,Accommodation,a_0,Rollingmeanemployees,0,COUNT
2011,H,Accommodation,a_0,Salariesandwagespaid,131,DOLLARS(millions)
2011,H,Accommodation,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,793,DOLLARS(millions)
2011,H,Accommodation,a_0,Totalincome,807,DOLLARS(millions)
2011,H,Accommodation,a_0,Totalexpenditure,774,DOLLARS(millions)
2011,H,Accommodation,a_0,Operatingprofitbeforetax,38,DOLLARS(millions)
2011,H,Accommodation,a_0,Totalassets,2346,DOLLARS(millions)
2011,H,Accommodation,a_0,Fixedtangibleassets,1585,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Activityunit,7428,COUNT
2011,H,Accommodation,b_1-5,Rollingmeanemployees,17304,COUNT
2011,H,Accommodation,b_1-5,Salariesandwagespaid,324,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1692,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Totalincome,1708,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Totalexpenditure,1636,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Operatingprofitbeforetax,76,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Totalassets,1886,DOLLARS(millions)
2011,H,Accommodation,b_1-5,Fixedtangibleassets,1085,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Activityunit,2064,COUNT
2011,H,Accommodation,c_6-9,Rollingmeanemployees,14796,COUNT
2011,H,Accommodation,c_6-9,Salariesandwagespaid,299,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,1071,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Totalincome,1081,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Totalexpenditure,1039,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Operatingprofitbeforetax,44,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Totalassets,787,DOLLARS(millions)
2011,H,Accommodation,c_6-9,Fixedtangibleassets,407,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Activityunit,2037,COUNT
2011,H,Accommodation,d_10-19,Rollingmeanemployees,26805,COUNT
2011,H,Accommodation,d_10-19,Salariesandwagespaid,556,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,1674,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Totalincome,1688,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Totalexpenditure,1731,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Operatingprofitbeforetax,-31,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Totalassets,1350,DOLLARS(millions)
2011,H,Accommodation,d_10-19,Fixedtangibleassets,875,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Activityunit,882,COUNT
2011,H,Accommodation,e_20-49,Rollingmeanemployees,23838,COUNT
2011,H,Accommodation,e_20-49,Salariesandwagespaid,493,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,1555,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Totalincome,1585,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Totalexpenditure,1543,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Operatingprofitbeforetax,56,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Totalassets,1509,DOLLARS(millions)
2011,H,Accommodation,e_20-49,Fixedtangibleassets,945,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Activityunit,132,COUNT
2011,H,Accommodation,f_50-99,Rollingmeanemployees,9066,COUNT
2011,H,Accommodation,f_50-99,Salariesandwagespaid,210,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,664,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Totalincome,678,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Totalexpenditure,654,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Operatingprofitbeforetax,28,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Totalassets,968,DOLLARS(millions)
2011,H,Accommodation,f_50-99,Fixedtangibleassets,622,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Activityunit,63,COUNT
2011,H,Accommodation,g_100-199,Rollingmeanemployees,8769,COUNT
2011,H,Accommodation,g_100-199,Salariesandwagespaid,202,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,698,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Totalincome,711,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Totalexpenditure,678,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Operatingprofitbeforetax,42,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Totalassets,1072,DOLLARS(millions)
2011,H,Accommodation,g_100-199,Fixedtangibleassets,746,DOLLARS(millions)
2011,H,Accommodation,h_200+,Activityunit,24,COUNT
2011,H,Accommodation,h_200+,Rollingmeanemployees,17547,COUNT
2011,H,Accommodation,h_200+,Salariesandwagespaid,399,DOLLARS(millions)
2011,H,Accommodation,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,1396,DOLLARS(millions)
2011,H,Accommodation,h_200+,Totalincome,1403,DOLLARS(millions)
2011,H,Accommodation,h_200+,Totalexpenditure,1302,DOLLARS(millions)
2011,H,Accommodation,h_200+,Operatingprofitbeforetax,113,DOLLARS(millions)
2011,H,Accommodation,h_200+,Totalassets,1139,DOLLARS(millions)
2011,H,Accommodation,h_200+,Fixedtangibleassets,714,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Activityunit,17970,COUNT
2011,H,Accommodation,i_Industry_Total,Rollingmeanemployees,118122,COUNT
2011,H,Accommodation,i_Industry_Total,Salariesandwagespaid,2615,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,9544,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Totalincome,9660,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Totalexpenditure,9357,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Operatingprofitbeforetax,366,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Totalassets,11055,DOLLARS(millions)
2011,H,Accommodation,i_Industry_Total,Fixedtangibleassets,6978,DOLLARS(millions)
2011,I,Transport,a_0,Activityunit,9171,COUNT
2011,I,Transport,a_0,Rollingmeanemployees,0,COUNT
2011,I,Transport,a_0,Salariesandwagespaid,127,DOLLARS(millions)
2011,I,Transport,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1080,DOLLARS(millions)
2011,I,Transport,a_0,Totalincome,1170,DOLLARS(millions)
